# File generated by CMD 2.5 (http://stev.oapd.inaf.it/cmd) on Mon Dec 23 02:28:13 CET 2013
# PARSEC isochrones, release v1.1
# Basic reference: Bressan et al. (2012), MNRAS, 427, 127
# Warning: the TP-AGB phase is not included! TP-AGB tracks are in preparation by Marigo et al.
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001, A&A 342, 531)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.00600	Y = 0.25900	[M/H] = -0.404	eta_R = 0.200	Age = 	1.0000e+07 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.006000	7.0000	0.10000000	0.1000	-1.7672	3.5501	4.3518	9.188	13.661	12.148	10.574	9.562	8.548	7.482	6.904	6.663	1.57040203	0
	0.006000	7.0000	0.10013331	0.1001	-1.7665	3.5502	4.3518	9.186	13.659	12.146	10.572	9.560	8.546	7.480	6.902	6.662	1.57170498	0
	0.006000	7.0000	0.10540167	0.1054	-1.7357	3.5521	4.3508	9.109	13.541	12.050	10.487	9.476	8.466	7.402	6.825	6.588	1.62178040	0
	0.006000	7.0000	0.11103337	0.1110	-1.7044	3.5542	4.3506	9.031	13.418	11.951	10.400	9.391	8.385	7.322	6.748	6.513	1.67246914	0
	0.006000	7.0000	0.11703697	0.1170	-1.6727	3.5565	4.3511	8.952	13.288	11.848	10.310	9.304	8.302	7.241	6.669	6.437	1.72360063	0
	0.006000	7.0000	0.12000000	0.1200	-1.6582	3.5577	4.3523	8.916	13.226	11.800	10.269	9.264	8.264	7.204	6.633	6.403	1.74782515	0
	0.006000	7.0000	0.12082231	0.1208	-1.6545	3.5580	4.3526	8.906	13.211	11.788	10.258	9.254	8.254	7.194	6.623	6.394	1.75443625	0
	0.006000	7.0000	0.12979652	0.1298	-1.6118	3.5607	4.3519	8.799	13.045	11.654	10.139	9.138	8.143	7.085	6.517	6.292	1.82359505	0
	0.006000	7.0000	0.13956916	0.1396	-1.5681	3.5637	4.3516	8.690	12.873	11.516	10.017	9.019	8.030	6.974	6.408	6.187	1.89292431	0
	0.006000	7.0000	0.14000000	0.1400	-1.5662	3.5638	4.3515	8.685	12.865	11.510	10.012	9.014	8.025	6.969	6.403	6.183	1.89584959	0
	0.006000	7.0000	0.14826238	0.1483	-1.5329	3.5660	4.3520	8.602	12.736	11.405	9.919	8.924	7.938	6.884	6.321	6.103	1.94999909	0
	0.006000	7.0000	0.16000000	0.1600	-1.4875	3.5690	4.3515	8.489	12.559	11.262	9.793	8.801	7.820	6.769	6.207	5.994	2.02115250	0
	0.006000	7.0000	0.17448802	0.1745	-1.4374	3.5722	4.3519	8.363	12.364	11.105	9.653	8.665	7.690	6.641	6.082	5.874	2.10056114	0
	0.006000	7.0000	0.19301137	0.1930	-1.3778	3.5760	4.3514	8.214	12.126	10.907	9.477	8.497	7.538	6.495	5.934	5.733	2.19062543	0
	0.006000	7.0000	0.20000000	0.2000	-1.3558	3.5773	4.3501	8.159	12.033	10.824	9.402	8.430	7.483	6.447	5.878	5.681	2.22178221	0
	0.006000	7.0000	0.21412276	0.2141	-1.3170	3.5799	4.3514	8.063	11.861	10.671	9.266	8.309	7.388	6.364	5.781	5.592	2.28046632	0
